link,d_total,d_after900,d_stop,ttt_nc,ttt_h0,length,lanes,is_conn
10561,0.020833333333333395,0.018055555555555595,0.0,0.3416666666666651,0.3624999999999985,52.0,2,True
1220000704,0.020833333333333343,0.020833333333333343,0.029166666666666667,13.241666666666665,13.2625,334.6,4,False
10244,0.020833333333333197,0.027777777777777603,0.0,0.5652777777777761,0.5861111111111093,43.1,3,True
10594,0.020833333333333197,0.018055555555555394,0.0,1.231944444444443,1.2527777777777762,46.2,2,True
10437,0.0194444444444449,0.020833333333333703,0.005555555555555556,0.0749999999999979,0.09444444444444279,7.2,2,True
10694,0.0194444444444448,0.0250000000000003,0.0,0.2444444444444426,0.2638888888888874,52.2,1,True
10656,0.0194444444444446,0.020833333333333502,0.0,0.07222222222222,0.09166666666666459,8.1,3,True
10460,0.019444444444444597,0.0194444444444446,0.0,0.2374999999999983,0.2569444444444429,39.1,4,True
378,0.019444444444444396,0.019444444444444396,0.019444444444444445,0.8652777777777761,0.8847222222222206,76.3,2,False
265,0.018055555555555707,0.01666666666666681,0.0,0.2861111111111098,0.3041666666666655,24.4,4,False
1220018402,0.018055555555555606,0.019444444444444507,0.0,0.5652777777777762,0.5833333333333318,14.4,4,False
10388,0.0180555555555556,0.0194444444444445,0.0,0.2708333333333315,0.2888888888888871,28.0,2,True
10674,0.0180555555555556,0.016666666666666698,0.0,0.1333333333333311,0.15138888888888669,19.2,2,True
10025,0.018055555555555276,0.01805555555555538,0.0,1.6999999999999984,1.7180555555555537,45.4,4,True
10111,0.016666666666667003,0.016666666666667,0.0,0.2444444444444428,0.2611111111111098,32.1,2,True
10456,0.016666666666666996,0.015277777777778095,0.0,0.5194444444444428,0.5361111111111098,25.9,3,True
1220000600,0.016666666666666902,0.0208333333333336,0.0,0.266666666666665,0.2833333333333319,19.5,4,False
10628,0.016666666666666902,0.016666666666667003,0.0,0.1597222222222203,0.1763888888888872,89.8,2,True
424,0.016666666666666802,0.0166666666666668,0.0,0.1736111111111091,0.1902777777777759,17.2,2,False
10414,0.016666666666666802,0.0180555555555557,0.0,0.2069444444444426,0.2236111111111094,13.2,2,True
10122,0.016666666666666795,0.019444444444444594,0.0,0.2749999999999982,0.291666666666665,101.5,1,True
